"","road_fit_all","road_fit_all","road_fit_all","road_fit_all"
"429",33.7534784800516,34.2467448163217,41.2733122619326,28.5603877086788
"430",34.012672344353,34.8708867265216,37.9761452860006,34.1978767025512
"431",34.4510041120537,34.4926855934502,35.3106878013421,36.7018611488752
"432",35.9993956466537,35.5107440297675,40.8772972956463,40.5112095102155
"433",39.3464024567371,38.8241018819091,44.1990034691756,45.1129819736177
"434",41.8434931907664,40.9526304013407,43.7761959007312,47.9890622714182
"435",41.2793799916262,40.8004131596778,45.4008431764712,50.9046742032244
"436",43.2585108359827,43.7269916044744,47.476945423762,50.9182839338577
"437",42.9825462255918,42.0933423806536,47.0434379759905,52.0570650088555
"438",45.2093666553404,42.4644287277821,47.6537261964797,51.4485092542351
"439",43.9575044379492,40.1347755041434,48.7995560209189,50.6145826178049
"440",44.2001624909619,38.8800384131865,45.3746783917355,48.5543210157135
"441",36.1397022008377,38.3671079706104,23.1644730442996,35.6505630835501
"442",33.5447010320313,33.2268309287278,19.6260203859626,37.6182433451106
"443",33.8737069003081,35.1485414090683,22.6190334049265,36.8606281934412
"444",34.0726544611763,34.8038394608391,17.3514331945064,35.3357525262735
"445",35.3794960557474,32.326655315355,29.2859297480658,38.2325103215395
"446",37.5063845673035,34.7477359278908,49.439257486822,39.5007081515035
"447",36.8324399973129,35.4354904282993,39.7294879803488,40.4514252616378
"448",35.4659467950124,32.3042224596076,37.5980617018566,36.8934832522652
"449",32.8750288141698,34.8928366156953,39.7593000055894,34.5809853219526
"450",35.1948627939254,34.1309368256984,40.9171653660992,33.6427606367075
"451",33.9877966575388,32.1969810345495,34.8250048604756,33.2043490400006
"452",33.2754002045257,33.9849343534497,43.9711650994585,22.9889517731519
"453",33.8441431179961,35.808520748256,38.8167354544798,33.2972743857371
"454",33.9972833266458,35.0331473624363,36.1234853499467,38.2768769985386
"455",34.8872035391421,33.4344923414019,34.9614407101643,36.3606206477733
"456",36.0010665504863,36.3502039655614,43.5009455304316,41.8629300417071
"457",38.1554238978554,38.7530427626637,41.2836593646301,46.1097160808007
"458",41.831540515296,39.6101315851068,44.2121388691875,48.6681132668982
"459",41.9102245041841,41.6989555867277,46.0257215077468,50.7580904992908
"460",43.7828637786849,42.6649011924426,46.6434347683841,51.5865629124247
"461",43.3414483817949,43.2684829260069,47.2182549187518,51.7811302835413
"462",43.770236950554,40.9271808940408,48.5220320776132,51.6148934433704
"463",44.3881273451737,41.2699568268,48.0162888676608,50.6192629950716
"464",43.5348373771488,37.3358200877246,46.4339668073573,48.987933075818
"465",37.414951028565,37.2287143274611,25.2178076407295,38.4378567425448
"466",33.1528661607225,34.9194320060462,35.0343583103845,38.1886288324764
"467",34.9692464330889,35.3172679038939,19.2683390617535,33.4683934898842
"468",35.689515302155,33.7386009447666,27.9610460663849,35.6662422817683
"469",34.8929909617896,33.758462619441,32.7340468669022,36.4406750772998
"470",37.206696215175,34.3948416226342,45.5053812412726,39.3128944375887
"471",36.7061401673286,33.3783700290537,40.6297393770971,40.401078347753
"472",34.3212897627252,34.1507297276152,34.8971259469334,35.6182707371584
"473",33.9051892852751,33.3034549038006,25.1855027208321,34.5484619689822
"474",35.0495474944036,32.4090168455943,30.3599176579137,31.6876163051706
"475",33.3151134238035,36.2753855091882,29.4437698300522,35.276369714412
"476",32.5085829629699,37.0917056992362,44.6598497578724,21.2335684386043
"477",33.8896118322734,34.6224999204298,39.6919548802648,36.3478271198166
"478",35.4104012466762,33.7878484962068,37.0932750077392,39.4185712040752
"479",35.7355884822094,34.5311515304279,38.4009211018511,36.3352410152883
"480",37.3123739857144,35.6799267826856,38.9856913581816,41.8338754958936
"481",38.532354095813,38.3075912141992,42.8412930163726,45.0583958962657
"482",40.1864473419704,39.960070040303,44.0666693296035,48.4886586381481
"483",42.019230465851,42.2789362466632,44.7608101521652,49.9430332407977
"484",43.51914900849,42.6006816090476,45.9044631970461,51.0998231718729
"485",42.9785853020198,43.054794235262,47.0652053598707,51.8770859008249
"486",44.0798714269691,44.4530615378491,47.9490077523495,51.4665908150698
"487",43.5659123600662,39.5553482866641,48.1455988217621,49.5830154638658
"488",44.7756343709988,41.3575532247062,44.7437020663827,48.629056909179
"489",37.8064762820271,35.2246429948644,25.2249110186617,37.4317832011846
"490",35.8263113983109,33.4796317571274,40.4254538144828,40.6653231367918
"491",38.2614251642052,35.7276157196553,26.0514828319891,35.6384044642842
"492",36.8976313272519,33.8355727532391,12.4704860082561,36.9033616024217
"493",34.0402284679354,34.362023149546,21.5223340456829,34.9188363957629
"494",37.5525398205543,33.4002020646594,31.3783810994997,39.9401448793394
"495",35.7682637711301,33.4479672676076,36.1064507469521,39.0494308015919
"496",34.0770060518567,33.263619735753,35.7447530057383,35.2640433176752
"497",33.5730611949178,31.7586004592597,30.2779527487419,35.9705199412962
"498",34.6731752253008,32.4732388109332,27.9282876534928,33.3386866433861
"499",34.0034991235942,34.0454119023761,34.1016490893022,36.6619433466408
"500",33.9033280602093,37.6551792642902,42.3559799164096,25.7532440953235
"501",34.5318250599018,33.7908929229725,38.554005775103,35.4813461283373
"502",35.1440821877907,35.0307268569721,34.3974828671756,38.8609827076393
"503",35.8208559244755,34.3273649791506,38.8040092074141,37.1568703017519
"504",36.5662145169776,35.671514867863,39.6333475097405,40.6480504989349
"505",40.1931666666667,38.3675,42.5913333333333,46.1411666666667
"506",41.533,40.6181666666667,44.3646666666667,49.186
"507",41.8015,41.8866666666667,46.2398333333333,50.2785
"508",43.4796666666667,43.3998333333333,48.1416666666667,51.425
"509",43.8291666666667,42.1733333333333,47.6206666666667,52.2568333333333
"510",44.7875,43.5523333333333,48.2408333333333,50.912
"511",44.711,39.4081666666667,48.4535,49.7486666666667
"512",46.0758333333333,38.2443333333333,45.248,48.6718333333333
"513",36.9816666666667,39.2348333333333,20.054,27.8793333333333
"514",31.9415,34.2961666666667,20.6688333333333,35.3253333333333
"515",31.7528333333333,34.289,13.7791666666667,34.644
"516",31.4071666666667,34.0798333333333,12.8841666666667,35.0503333333333
"517",34.0658333333333,33.3946666666667,28.271,35.0181666666667
"518",36.5458333333333,34.7548333333333,41.3993333333333,40.3038333333333
"519",36.0041666666667,36.1321666666667,40.7706666666667,41.5496666666667
"520",34.5431666666667,34.0975,37.4933333333333,38.3041666666667
"521",30.7841666666667,34.0893333333333,38.1913333333333,33.3841666666667
"522",34.6248333333333,34.9416666666667,39.4801666666667,36.756
"523",35.5045,37.0148333333333,39.7216666666667,29.5035
"524",32.5598333333333,34.7126666666667,40.2263333333333,20.2165
"525",33.0523333333333,30.102,39.8626666666667,27.331
"526",32.994,33.7345,39.2965,36.59
"527",35.2286666666667,34.2328333333333,29.6461666666667,37.9546666666667
"528",35.4028333333333,35.5671666666667,39.9608333333333,40.7781666666667
"529",39.1343333333333,38.5083333333333,42.4621666666667,45.64
"530",41.098,41.1103333333333,44.5115,47.7135
"531",41.4171666666667,40.6575,45.6508333333333,50.4625
"532",42.9305,42.6536666666667,46.5816666666667,50.633
"533",42.9016666666667,42.3475,47.8088333333333,51.222
"534",45.0376666666667,39.0445,47.8238333333333,52.0768333333333
"535",43.8081666666667,40.2606666666667,47.0453333333333,51.3068333333333
"536",43.738,37.9283333333333,44.7965,49.1116666666667
"537",36.6631666666667,37.67,29.4165,37.2036666666667
"538",33.4385,35.0668333333333,35.6736666666667,34.8405
"539",33.3045,34.573,17.7751666666667,37.158
"540",32.5131666666667,35.5855,23.5963333333333,34.2475
"541",34.03,33.9268333333333,25.0176666666667,38.206
"542",36.8593333333333,33.9461666666667,41.0828333333333,39.968
"543",36.66,33.4678333333333,41.358,39.9466666666667
"544",34.7815,33.6798333333333,33.7668333333333,37.0831666666667
"545",33.1688333333333,34.6043333333333,20.8236666666667,35.4775
"546",33.9831666666667,35.8621666666667,38.3436666666667,32.6845
"547",33.4241666666667,37.4846666666667,33.1651666666667,33.3011666666667
"548",33.5113333333333,35.9003333333333,41.1033333333333,36.4051666666667
"549",34.405,34.8135,40.0053333333333,38.5628333333333
"550",35.2036666666667,33.8136666666667,38.2963333333333,37.9143333333333
"551",33.3846666666667,34.1178333333333,38.9651666666667,37.6868333333333
"552",34.5625,35.0958333333333,40.4345,42.7528333333333
"553",36.2698333333333,38.7381666666667,42.6218333333333,45.8338333333333
"554",41.6148333333333,39.599,44.889,48.2315
"555",42.5333333333333,41.711,45.7716666666667,51.1558333333333
"556",43.9136666666667,43.1401666666667,47.0173333333333,51.1945
"557",42.8493333333333,43.9781666666667,46.7195,52.1978333333333
"558",44.3186666666667,44.2313333333333,47.6113333333333,50.9898333333333
"559",45.0483333333333,39.8818333333333,48.5763333333333,50.2675
"560",44.8948333333333,40.9493333333333,45.1533333333333,48.4166666666667
"561",36.4795,35.6255,23.082,38.7973333333333
"562",33.132,31.8135,18.1906666666667,40.0483333333333
"563",35.268,35.3058333333333,11.3376666666667,34.8601666666667
"564",35.5056666666667,34.4481666666667,10.1231666666667,37.0621666666667
"565",34.098,33.4605,18.717,38.923
"566",36.9851666666667,31.6798333333333,41.0075,39.9948333333333
"567",36.1446666666667,33.4443333333333,41.6531666666667,40.3021666666667
"568",35.1441666666667,32.1303333333333,42.123,34.9768333333333
"569",34.188,31.3035,41.622,33.2103333333333
"570",36.3546666666667,35.5633333333333,39.2966666666667,30.1758333333333
"571",34.6501666666667,35.7428333333333,30.549,34.3523333333333
"572",32.9403333333333,36.5666666666667,41.067,7.53033333333333
"573",33.626,34.6333333333333,38.5946666666667,28.079
"574",33.6503333333333,34.5221666666667,33.499,37.6981666666667
"575",36.0486666666667,34.421,39.275,33.5876666666667
"576",37.6271666666667,36.1925,41.7218333333333,40.1845
"577",39.3696666666667,38.5512047740496,41.424,45.6696666666667
"578",42.1732854694816,41.1261413459331,43.9328333333333,48.4783343745189
"579",41.3269888778081,40.4484997053066,45.6075,51.4396272019843
"580",43.2850180170991,43.9158313912423,47.492939054462,50.4261531618728
"581",42.8670899356114,42.1247663868042,46.8051752919085,53.0854836232037
"582",45.2039072416194,41.9137854169016,47.7316693164454,50.3067128689151
"583",44.0761262186347,40.7191759333878,49.0767624505908,50.8221586693145
"584",44.1374548849011,38.9893739146052,45.2402088203437,47.9367044441809
"585",36.0341583900808,37.4957532751797,22.0568234781544,35.6747974990851
"586",33.6536500966852,33.3344431134345,17.2195911141518,40.1269760463475
"587",34.2161529776528,35.4652924006637,22.7778018504942,35.4827127095952
"588",34.4270842257035,34.7192960118222,15.6626044670613,35.2717342966294
"589",35.2784715991751,32.206266246131,28.9723586325125,38.9321058059227
"590",37.6036912473604,34.5462094610637,50.0702836864484,37.7978147375649
"591",36.8266537008488,34.7834979472891,40.0920545159987,42.1869876031588
"592",35.6056925093693,31.9167160941173,39.2007808337223,36.1004260914824
"593",33.0845291886279,35.0278445559982,42.4850586218099,34.4967916051153
"594",35.3682861403174,33.6881185014322,38.7447968524152,34.4834435854221
"595",33.8735323108259,31.0781683139073,34.2130330656546,32.1136983926186
"596",33.2380271679437,34.7595720400507,44.745903952252,15.8733966912309
"597",33.8162911584394,37.456704506983,38.7139698394002,34.6929838309888
"598",33.8892017643086,34.2125365778171,35.2063504743388,37.5721198251943
"599",35.2198756079478,34.0050662465898,35.9748984451835,35.0248989955118
"600",36.2647209228365,36.6331483504653,43.3889884013475,42.4062287486447
"601",38.2660497818396,38.6221490987556,40.8927228633851,45.8415273124233
"602",41.6076146524411,39.2079421200662,44.2254965439759,48.7253362246664
"603",41.9300058712562,42.5321873290311,46.1410246482119,50.5347116303191
"604",43.8042714431855,42.1183604981274,46.7000825496018,51.9259879758034
"605",43.513929597059,43.9552381669607,47.1279097103039,51.1579487818684
"606",43.5456201736015,41.9386205666608,48.6757037557622,52.4417020285712
"607",44.3382424878393,41.0356597833175,48.0030129726472,50.4466905406415
"608",43.3717368210881,37.8316517549248,46.8309032707363,49.1988226983273
"609",37.6724237136199,36.9929549026504,24.3187197565836,37.9041069919076
"610",33.0868891560316,34.6125133012692,38.5239191972009,36.7341016252214
"611",35.0675608574309,35.9270001038743,19.2988853458112,32.9943209296588
"612",35.9391901907572,32.4289059600298,28.9513725076734,36.1495822958327
"613",34.9726026716372,34.4280134062831,35.6582509531205,35.1454323810118
"614",37.223591844562,34.1308377647571,43.3780291395725,39.7950680959131
"615",36.8185276440136,33.1855670535388,41.0459845082449,41.1218132100114
"616",34.0721753137497,34.5779860070159,35.5999167718193,35.192895901058
"617",33.97678682072,32.0392622365754,26.1605211347493,35.8599040978332
"618",34.9014798249402,30.8665872238932,30.1142489659947,32.6549765388508
"619",33.2805955318944,35.5279768555815,31.5202255218258,35.8411176607934
"620",32.412166108111,37.485571649327,42.5884457620288,28.2816716069108
"621",33.8291343483196,34.1189447348095,39.9945105497658,39.66760559635
"622",35.6853290780442,34.0378073357086,37.8408662291004,35.5863339947098
"623",35.7431270660728,34.7494116445935,37.8980335508184,37.563064751691
"624",37.3888080178962,35.7949511994585,38.7649029631066,42.1130034695695
"625",38.6467104393289,38.1812311318844,43.2880346583677,43.5409164612205
"626",40.0432893082004,40.287024721592,44.0664788457853,48.8350811067034
"627",42.0880395656237,42.2594047407054,44.6179510848472,49.9430499283358
"628",43.5122436895527,42.4657951050063,45.9172625362878,50.8692347386438
"629",42.7612649876421,42.7572085523851,47.317709704498,52.5030096487164
"630",44.1773118107299,44.5090664115791,47.7856070661324,51.0856483662373
"631",43.3680744633894,39.1288569228712,48.1621262912371,49.5308544533351
"632",45.1106995885915,41.3771547000426,44.5636255018885,49.2046998947113
"633",37.7294655331973,35.2612790246583,26.1735061318401,36.5244102571008
"634",36.1079306407055,34.6628227685852,39.6513756107682,43.2499756371526
"635",38.6199494637398,34.9143985141642,27.3203277540857,34.2578078696449
"636",36.9743091466,34.0374091585455,13.4210028654071,35.1181361442959
"637",33.8827002997233,34.9132465215964,22.0971593440189,34.5027498361772
"638",37.5530830788785,33.9332897209567,31.2405049180012,40.0564485980351
"639",35.5156876769586,33.4527873370901,35.5811625158054,37.1898638320519
"640",34.1341155041742,34.2550439030609,33.0346636094175,35.0162457172709
"641",33.435248698342,31.5186928873245,26.7645946556771,36.2134614190522
"642",34.4772478448493,31.0293655829822,28.2551379234037,34.2978078464701
"643",33.9998821647376,34.0997418932755,35.4619872242853,36.2651630060608
"644",34.1614224286636,37.9462522852602,40.9329614922169,26.2897203315757
"645",34.8524226462363,33.1668538872071,38.6006132677839,38.1142464853533
"646",35.076369060471,35.6022655320554,34.3327932186142,37.625048977266
"647",35.8967981932214,34.0576188336365,38.3085617374632,35.0395319945648
"648",36.3598371303592,35.4893459157337,39.9900131707622,40.4982551962142
"649",39.0437667837873,39.3454189729423,40.2310862890393,43.8055579421037
"650",40.3042015940709,39.4851402602305,44.2318472914848,47.0995317550323
"651",41.9398031912814,41.9447488862169,44.6760556813402,45.7923968526514
"652",42.8938476476692,42.5165328126627,46.7887135980638,50.0184794504313
"653",41.9141505127637,43.273079065457,46.6136150969993,48.4024146015542
"654",44.0928530633473,44.1676972605261,47.4217953940058,49.3593054452938
"655",44.3955194249748,39.6685507046689,49.2379155141826,49.6785593031874
"656",45.4955673115114,38.8209731578964,47.3073609448641,47.8328440166313
"657",39.7376854497327,37.1381205893155,37.2155096399299,45.6669328898719
"658",37.560801015615,35.5939554019843,44.0005449680475,44.6489963676423
"659",38.0356994662458,34.6245942301895,18.8496262379297,34.2688115230113
"660",35.9604917618142,34.1089587182065,16.6201084690391,36.121506250536
"661",35.3641890065358,33.8163748254142,19.6831761550105,35.6424265683596
"662",36.666977640752,34.8058125311664,31.9600013364086,41.897774690342
"663",36.8533899894467,34.2515758449027,34.6942007502717,38.9800572474936
"664",35.1052033221285,34.820417765127,38.4800355753375,37.7876755214758
"665",34.8940046399737,31.0578660028207,29.6377662459247,35.9998307693172
"666",34.2769213443564,32.3528247522734,34.1212143993225,33.1751060778819
"667",35.1451234390267,35.9575726661812,36.6781544641195,35.5885571979344
"668",33.9036968065149,38.3285017386255,30.6619130905674,32.1260925873796
"669",35.4653710597009,32.7789174738526,31.1669789435362,38.5952344082201
"670",35.4870670929476,34.7932649608769,35.1044661719079,36.3345381040045
"671",35.8484024974648,35.2839517116445,38.7459259641485,33.2392856785496
"672",35.9723713556219,35.303902370142,37.0456879518378,27.5272667937911
"673",39.1343333333333,38.5083333333333,42.4621666666667,45.64
"674",41.098,41.1103333333333,44.5115,47.7135
"675",41.4171666666667,40.6575,45.6508333333333,50.4625
"676",42.9305,42.6536666666667,46.5816666666667,50.633
"677",42.9016666666667,42.3475,47.8088333333333,51.222
"678",45.0376666666667,39.0445,47.8238333333333,52.0768333333333
"679",43.8081666666667,40.2606666666667,47.0453333333333,51.3068333333333
"680",43.738,37.9283333333333,44.7965,49.1116666666667
"681",36.6631666666667,37.67,29.4165,37.2036666666667
"682",33.4385,35.0668333333333,35.6736666666667,34.8405
"683",33.3045,34.573,17.7751666666667,37.158
"684",32.5131666666667,35.5855,23.5963333333333,34.2475
"685",34.03,33.9268333333333,25.0176666666667,38.206
"686",36.8593333333333,33.9461666666667,41.0828333333333,39.968
"687",36.66,33.4678333333333,41.358,39.9466666666667
"688",34.7815,33.6798333333333,33.7668333333333,37.0831666666667
"689",33.1688333333333,34.6043333333333,20.8236666666667,35.4775
"690",33.9831666666667,35.8621666666667,38.3436666666667,32.6845
"691",33.4241666666667,37.4846666666667,33.1651666666667,33.3011666666667
"692",33.5113333333333,35.9003333333333,41.1033333333333,36.4051666666667
"693",34.405,34.8135,40.0053333333333,38.5628333333333
"694",35.2036666666667,33.8136666666667,38.2963333333333,37.9143333333333
"695",33.3846666666667,34.1178333333333,38.9651666666667,37.6868333333333
"696",34.5625,35.0958333333333,40.4345,42.7528333333333
"697",36.2698333333333,38.7381666666667,42.6218333333333,45.8338333333333
"698",41.6148333333333,39.599,44.889,48.2315
"699",42.5333333333333,41.711,45.7716666666667,51.1558333333333
"700",43.9136666666667,43.1401666666667,47.0173333333333,51.1945
"701",42.8493333333333,43.9781666666667,46.7195,52.1978333333333
"702",44.3186666666667,44.2313333333333,47.6113333333333,50.9898333333333
"703",45.0483333333333,39.8818333333333,48.5763333333333,50.2675
"704",44.8948333333333,40.9493333333333,45.1533333333333,48.4166666666667
"705",36.4795,35.6255,23.082,38.7973333333333
"706",33.132,31.8135,18.1906666666667,40.0483333333333
"707",35.268,35.3058333333333,11.3376666666667,34.8601666666667
"708",35.5056666666667,34.4481666666667,10.1231666666667,37.0621666666667
"709",34.098,33.4605,18.717,38.923
"710",36.9851666666667,31.6798333333333,41.0075,39.9948333333333
"711",36.1446666666667,33.4443333333333,41.6531666666667,40.3021666666667
"712",35.1441666666667,32.1303333333333,42.123,34.9768333333333
"713",34.188,31.3035,41.622,33.2103333333333
"714",36.3546666666667,35.5633333333333,39.2966666666667,30.1758333333333
"715",34.6501666666667,35.7428333333333,30.549,34.3523333333333
"716",32.9403333333333,36.5666666666667,41.067,7.53033333333333
"717",33.626,34.6333333333333,38.5946666666667,28.079
"718",33.6503333333333,34.5221666666667,33.499,37.6981666666667
"719",36.0486666666667,34.421,39.275,33.5876666666667
"720",37.6271666666667,36.1925,41.7218333333333,40.1845
"721",39.3696666666667,39.7961666666667,41.424,45.6696666666667
"722",40.1093333333333,39.6081666666667,43.9328333333333,49.4941666666667
"723",41.677,42.5766666666667,45.6075,49.9668333333333
"724",43.2995,42.0985,47.127,52.1328333333333
"725",43.9673333333333,42.87,46.689,51.6923333333333
"726",43.9143333333333,42.736,48.3866666666667,51.5583333333333
"727",43.8483333333333,41.0803333333333,48.64,49.6808333333333
"728",43.3678333333333,39.647,47.2856666666667,48.9165
"729",37.5006666666667,36.8738333333333,20.9725,38.738
"730",33.329,34.927,35.8183333333333,40.642
"731",35.206,35.166,21.2201666666667,33.751
"732",36.228,32.6241666666667,24.173,37.6636666666667
"733",35.4316666666667,34.0661666666667,38.6858333333333,34.8468333333333
"734",37.79,35.1375,41.8923333333333,40.7755
"735",37.6561666666667,33.086,41.5246666666667,41.7345
"736",34.1458333333333,35.1755,40.8896666666667,37.9356666666667
"737",33.878,31.1143333333333,41.4586666666667,37.6176666666667
"738",34.617,23.6586666666667,39.053,33.0495
"739",34.2905,26.0696666666667,40.944,36.4501666666667
"740",32.9386666666667,37.1725,40.0161666666667,25.6738333333333
"741",33.1363333333333,35.887,39.6788333333333,33.722
"742",35.1228333333333,34.6175,37.3093333333333,37.1615
"743",35.1203333333333,35.3893333333333,38.7708333333333,38.1846666666667
"744",36.6861666666667,36.1773333333333,39.9396666666667,42.2886666666667
"745",39.4223333333333,38.9393974597193,42.7913333333333,45.6105
"746",41.2625598742383,39.7814016585378,44.7203333333333,48.4647081699921
"747",41.6924059654068,41.7773352142157,45.4968333333333,50.664793025041
"748",43.6056156477736,42.6806983421451,46.6924083126709,51.5154131516832
"749",43.445995388979,43.4393537889679,47.2861358653002,51.2479524812392
"750",44.0348460415738,42.076624533138,48.8458964389065,52.5200048075556
"751",43.9894585418459,40.6277916174304,47.7733000000163,50.7810285251803
"752",43.4596369477938,38.8656275957344,47.3418155776938,49.090477501467
"753",37.5035540867909,36.5376316145209,24.0701043151902,37.5528912701715
"754",33.2290563593873,34.0607873486612,41.7065493738682,35.6287204125528
"755",34.4104182668139,35.6518467749202,17.7075846159835,34.6589555064699
"756",35.0441848439385,33.6213374589059,32.11128956354,34.4912331621821
"757",35.1434168123391,33.7387391023242,35.5080106459787,36.5674176825397
"758",37.1862387510889,33.7111537526559,43.1369867546409,39.0795156827853
"759",36.8628968599036,33.5187287689637,40.6732125287238,41.0269579568801
"760",34.2337429132346,33.7275366925699,35.1766217093771,35.6246268558841
"761",33.6758869847794,32.4707598746239,23.9164251088176,35.5422353822391
"762",34.5797172253504,32.2183443593524,29.3449114707586,32.9589595683556
"763",33.3988883679874,34.5905345483924,31.2050014575921,34.9559265128071
"764",32.8708896431183,37.2287705015586,41.9715858514537,33.3953898525523
"765",33.9878935364499,34.8545645709983,38.2297105721642,38.3130940229273
"766",35.586032814403,33.9745005447662,38.7789926675432,36.3819310219342
"767",34.7969184414038,34.6347912494833,36.6870987830467,37.4984069965275
"768",36.7095660638242,35.8931971350961,38.5283967970144,42.4414373307535
"769",38.0941881749599,38.6216063595591,43.828988063736,43.6955203722089
"770",40.9703608270293,39.874926052658,43.3769635089082,48.3976206568998
"771",42.0987853849323,42.2135396710342,44.5452543218971,50.4253412953509
"772",43.5972622459244,42.7217957953781,45.5589238044708,50.5929263569442
"773",42.6453092735506,42.9174104920745,47.4780534906222,52.5830233053
"774",44.3005419324749,43.8875405957019,47.3426526371819,50.8333722208977
"775",43.8688639412343,39.702381562512,48.0842137375032,49.7366667666028
"776",44.9822195035159,40.50871737129,44.057680039369,48.9353062085973
"777",37.2570519405858,36.1253504763535,27.433531528181,37.3789825491965
"778",35.4909638345821,34.2729923306801,41.4388499908493,42.9776963970214
"779",37.8598859444328,34.8478241076654,27.6502703898931,34.8268647897801
"780",36.5735526206883,33.8956747482057,12.211534683209,35.3148543875416
"781",33.8925456205657,34.4093396370878,21.8220891512998,35.7584432411297
"782",37.4671778877989,34.0175070870379,29.5330238989155,39.276647201061
"783",35.607430818249,33.5650088811962,34.9900308279155,38.0797262806894
"784",34.5652656575852,34.0882712576662,30.691841104318,34.3744001955892
"785",33.5608115850881,31.4274518138493,24.6226129953668,35.4475422452901
"786",35.0596181999579,30.6683189191479,27.5935501472616,33.6279430685904
"787",33.9124472414964,32.8920126940896,36.1627836830566,36.1104050758489
"788",33.7598387533779,37.8119310702717,41.0885504963383,19.5341908168071
"789",34.6013788364905,34.3443043962898,38.1062088138546,39.1322643898688
"790",34.6610370363943,34.6702564998471,34.3717953665365,37.952011335264
"791",36.1999736045039,34.7439952643466,38.5104513266598,33.9316859439149
"792",36.7173059026273,35.6714256151451,39.7293534334552,40.9801666407379
"793",38.9756967354418,38.8256159485297,39.9820207783665,44.0888421886016
"794",40.1564191442253,40.0525634577482,44.4254487954338,47.4862525707911
"795",41.8471383082579,41.7236535717241,44.3819477857673,46.0391929198521
"796",43.0345225685892,42.7250287711647,47.0181663469865,50.2454327187752
"797",42.5872001180318,43.1413836404972,46.4204151843058,48.6649152084384
"798",43.869893168533,43.7776487134739,47.4622451084417,49.5486293855248
"799",44.3219763304976,39.7309382910208,49.6616688827012,49.3170223711202
"800",44.7503557616242,39.0213203687208,47.2242917755884,48.0983980298352
"801",39.4577809847951,36.9201831736142,39.5141593698302,44.0497076261899
"802",36.6578962065098,35.7024013805207,44.5783875320861,45.3245945557492
"803",37.6123015317833,34.4931448044596,16.8203739564567,34.1328599743956
"804",36.2202707213155,34.0317506818681,17.5819562285441,37.1201378927671
"805",35.3554759040697,34.2811095381995,17.4489014834911,35.1038630385042
"806",36.9498883664611,34.5831727804186,33.1724025948278,42.3426587441597
"807",37.0578504472498,34.2259444803582,34.0003177596723,39.9562302526534
"808",34.6066046140378,34.9602092637676,40.4884880747012,37.6964399532173
"809",34.7646404606811,31.244943132883,28.5402030441232,36.1966986898876
"810",34.45195882172,31.7256458129852,34.7587684582237,32.7582661891189
"811",34.8860137216919,34.5331075723411,34.5217915075464,35.9335949309616
"812",33.570478333204,38.1533336361287,28.9904621388214,29.3062576043395
"813",34.7777950694649,34.1766208558604,29.9356442840303,38.7216209332198
"814",35.6814218523301,34.1095567443768,34.7055032345226,36.9043346952311
"815",35.5769457381783,35.2048046981458,37.8358639466525,33.7883869183499
"816",36.3209231296041,35.5699647199162,35.3703016593225,29.6924977414348
"817",38.956594006419,38.4123773080895,44.4615324944025,46.2492014131781
"818",40.4338953529229,40.5015296087142,45.1025495983512,45.7869269836032
"819",41.8568850349567,41.4787801970165,44.4836455728201,49.2323787558958
"820",42.7549603087364,42.9000355968246,47.2782027588343,49.4927328727375
"821",42.5964100920944,43.6003339929028,47.0068010525488,51.2808820876627
"822",44.9595609315677,43.5426204601165,50.7451932937667,51.1442755749264
"823",44.025972747821,40.1755773133958,46.6638745622438,49.6180592840812
"824",45.8638305162591,38.5667517715763,48.2796015096931,49.4846508691809
"825",39.3342907933107,37.159954111182,33.1843127813465,40.4392389019215
"826",35.7281706039282,35.9218849776518,21.1447574065046,28.4640201584507
"827",35.2279940713305,34.4757404376819,6.97879007026104,34.8218620809648
"828",34.9627564870761,34.6693138504981,10.8153685229547,36.8465317852224
"829",35.2899512274717,34.630748693046,23.9611303248629,37.2535275444811
"830",36.7563819885379,33.4642472129892,19.978990006155,41.3427555542029
"831",36.594018088711,34.3098883841854,35.6777869309404,39.1325960090789
"832",35.2587362830629,34.2613169532685,31.4081555951582,34.4976353631626
"833",34.263770481474,31.3065126367529,28.2364689274157,35.18465685626
"834",34.2016383238839,35.2195477388809,37.5812902963627,32.558037580436
"835",31.6484120125005,37.1625609656572,32.3166399739729,38.0246824802918
"836",34.8569741241805,36.0582948025817,34.5443267379255,32.4873662223401
"837",36.1469205966014,35.1054704911619,43.9212819072096,38.3194507475427
"838",34.4934258818576,34.3617398587779,38.6134038823684,32.9313962737112
"839",35.4872033103956,34.7323932763555,34.1828223984233,27.9018893429581
"840",36.4126528792448,35.6579420281348,44.6509761920932,43.1799375146487
"841",36.2698333333333,38.7381666666667,42.6218333333333,45.8338333333333
"842",41.6148333333333,39.599,44.889,48.2315
"843",42.5333333333333,41.711,45.7716666666667,51.1558333333333
"844",43.9136666666667,43.1401666666667,47.0173333333333,51.1945
"845",42.8493333333333,43.9781666666667,46.7195,52.1978333333333
"846",44.3186666666667,44.2313333333333,47.6113333333333,50.9898333333333
"847",45.0483333333333,39.8818333333333,48.5763333333333,50.2675
"848",44.8948333333333,40.9493333333333,45.1533333333333,48.4166666666667
"849",36.4795,35.6255,23.082,38.7973333333333
"850",33.132,31.8135,18.1906666666667,40.0483333333333
